question_id,source_id,exam,state,year,stage,paper,question_number,question_text,marks,marks_basis,paper_scope,subject,topic,subtopic,difficulty,difficulty_basis,static_current,static_current_basis,national_state_scope,national_state_basis,repeated_concept,repeated_concept_count,repeated_concept_group,matched_keyword,classification_method,classification_confidence,source_title,source_url,local_file,extraction_status,extraction_method,quality_flags
q_fca66fd20cdb6f2f,src_d8e9da4021bddf5f,JPSC,Jharkhand,2021,Mains,"General Science, Environment & Technology Development",3,What are essential amino acids? Why are they necessary for the maintenance of health? 32 ama¥qiFaffi3fflfflT€7aeda5©a;ftqfi3hiTRE¥7 0RI3Tan What are Vitamins ? Describe three dis.eases caused by Vitamin deficiency. farfuqqT¥7irathdtFTrfuffiq5Twhedchiarfufichaan¥i,,unavailable,core_general_studies,Science and Technology,General Science,"Physics, chemistry, biology basics",medium,describe,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,4,science and technology::general science::vitamin,vitamin,transparent_keyword_rules,0.713,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - General Science, Environment & Technology Development","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=General Science, Environment & Technology Development.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_d8e9da4021bddf5f_civil-services-main-exam-2021-advt-no-01-2021-general-science-environment-technology-development.pdf,extracted,pypdf_text_regex,
q_b6874de07ffd97b3,src_d8e9da4021bddf5f,JPSC,Jharkhand,2021,Mains,"General Science, Environment & Technology Development",4,"What are the different methods of rainwater harvesting generally adopted by the farmers of Jharkhand State ? How is it beneficial in improving the agriculture production ? FTds ITEq a5 fffi gilt amdr q{ art ch an rd qF ch i@ fffi fRE fflTt %7qg5fa3ffliq¥g€ma;fdrardwh%7. ORI3Twh Give your coricept on waste land. What ineasures you will suggest for its reclamation and its potential use in Agroforestry ? in `st VI aRE a]atmuTT i I ida; gril aft qu ffi fi ed un ch a ftr an rm an giv I CCSME2l (19) 32 P.T.0. •--- I - - - _ lllIHIIllllI""IIllllllllllIIl",,unavailable,core_general_studies,Geography,Environment and Ecology,"Biodiversity, climate change, pollution, conservation",medium,how,static,default_static_absence_of_current_signal,state_specific,jharkhand,true,11,geography::environment and ecology::environment,environment,transparent_keyword_rules,0.725,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - General Science, Environment & Technology Development","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=General Science, Environment & Technology Development.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_d8e9da4021bddf5f_civil-services-main-exam-2021-advt-no-01-2021-general-science-environment-technology-development.pdf,extracted,pypdf_text_regex,
q_56d4b46205bceaf9,src_d8e9da4021bddf5f,JPSC,Jharkhand,2021,Mains,"General Science, Environment & Technology Development",5,"What are the causes and consequences of acid rains and desertification? aTrfu rd aft ue7fro a; qqT 5iluT aft th ¥ 7 Marks EE-32 oRI3rrm Describe the salient features of Forest (Conservation) Act, 1980 and the amendments made to it. lid(chrm)aTfrm,i980d}grREafr3HSfi5qTrqriwh7iifflwhapi",7,question_text,core_general_studies,Geography,Environment and Ecology,"Biodiversity, climate change, pollution, conservation",medium,describe,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,11,geography::environment and ecology::environment,environment,transparent_keyword_rules,0.713,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - General Science, Environment & Technology Development","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=General Science, Environment & Technology Development.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_d8e9da4021bddf5f_civil-services-main-exam-2021-advt-no-01-2021-general-science-environment-technology-development.pdf,extracted,pypdf_text_regex,
q_a44b29e77e74453c,src_d8e9da4021bddf5f,JPSC,Jharkhand,2021,Mains,"General Science, Environment & Technology Development",6,"Differentiate between renewable and non-renewable energy. Explain the process of energy generatibn from any two renewable energy soinrces. caq qq ercaq ed en ftte ap I fca a ercaq ed ffi a ed all rfu rfu ul ffi ap I 0R/arm What is HIV ? How does it affect human body ? Write causes, effects and control methods of HIV infection. Hlv fflT a ? qg ae T]rm wh ch mTTfro q5IaT a 7 Hlv ch * 5iloT, rmra a ffro a; rfu frm I CCSME21 (19) 32 ==",,unavailable,core_general_studies,Science and Technology,General Science,"Physics, chemistry, biology basics",medium,explain,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,18,science and technology::general science::energy,energy,transparent_keyword_rules,0.645,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - General Science, Environment & Technology Development","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=General Science, Environment & Technology Development.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_d8e9da4021bddf5f_civil-services-main-exam-2021-advt-no-01-2021-general-science-environment-technology-development.pdf,extracted,pypdf_text_regex,
q_f28ea790905e40f4,src_eaf9cb45ee07dee5,JPSC,Jharkhand,2021,Mains,Hindi Language and Literature,1,"rii+rtlfinHffifiafxpfaTFfi*3fflan : t5 x 7=35] (5) HTife RE a 5q fi E3 an a 3ap]a ch ffro q{ q5 diTgrH iinT ira I (a) ca 5iHTI a; 3ritr ql TF diTeyH ffrT fry I (TT) TienFTr 3ft{T¥rma; 3jfflq}q¥ap I CCSMH21 (04) P.T.O. lllllllllllllilllllllllllllllll (tT) rifkyL*.+fife:ft? iFT 3ed ed Eq ia Jen i;T{T qg if]ftrq I (5) ene7FTflrmrfu qientry I ta> anfan*guT 3franVlqiFiiFTrty I (5) ¥T5E-rfe a;fffi qE a 7 3=TE{uT qftaiaqgififfr I 04 (PII) 3fq5 (E) v""T fl faRI qft`rm3fi an 3ed q5wh gr qE qaiiq ia; 3]iq ifu qftrm q} Hife3Tgrwh¥3ifeqfiing3fflafuqI tE> Hfirfea5iaRIfenqhqgifift I (q5)fainifrTft`rmtigriwhSii?fflwhifiifui (E) ch Fife a5 faith wh rfu -a;zrren ifiPe I (ffi)qmTrfuREafflTnd€7iHa;fan;Plwhiftqienjafti 10 (a) 5ilq; iae ed a 7 i5a;ira ap ifiqform ca grfro q¥qafte I io rm-8",,unavailable,language,Language,Hindi and General Language,"Grammar, comprehension, translation, precis",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,117,language::hindi and general language::paper_label,paper_label,transparent_keyword_rules,0.675,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Hindi Language and Literature",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Hindi Language and Literature.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_eaf9cb45ee07dee5_civil-services-main-exam-2021-advt-no-01-2021-hindi-language-and-literature.pdf,extracted,pypdf_text_regex,
q_cdc9c2b7305874ab,src_eaf9cb45ee07dee5,JPSC,Jharkhand,2021,Mains,Hindi Language and Literature,5,"fiTalifeHffifiacaqfaqFffa53fflan : (5) HTRife fl wh q{ Tgr rireyH ffieT iarfuq I (H) ira fa`Tffl flenHTq{fa"" ffiq I (TT) 3TTRETTife 3ftq""Tfha qftaH ri {qg iftqu I (a) HS aTmFTTRE Eier ift tTTma RT iqi.anEq I CCSME21 (04) (5 x 7 = 35) 1111111111111111111111111111111 (5) flfang 3frfty5TiF* ajfflq}REap I tiT> Tfroa5aefflrfufinap I (5) ffl6E RE fi qform ti 5qaana; Hedq}qffliq I (5) ch i} qua 5enVl qq5-ffiq faftr I (a) Tan rfu3fi d} f=ha3fi ri qaiiq I (iF) RE grdPr ffro3#qFTwh q@ft I ttF> 5Tqiqi= ift ffro3fi aft 35;fa q]fte I",,unavailable,language,Language,Hindi and General Language,"Grammar, comprehension, translation, precis",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,117,language::hindi and general language::paper_label,paper_label,transparent_keyword_rules,0.675,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Hindi Language and Literature",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Hindi Language and Literature.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_eaf9cb45ee07dee5_civil-services-main-exam-2021-advt-no-01-2021-hindi-language-and-literature.pdf,extracted,pypdf_text_regex,
q_30db70f4575f944d,src_eaf9cb45ee07dee5,JPSC,Jharkhand,2021,Mains,Hindi Language and Literature,8,"(iF) wh5qTzmfty: 04 (PII) de (2 x 5 = 10) (I) eneTT €]17T]irmrfuTrfu]Fsiife I ""fflthq€qEqng]an11 (11) `ffi ch en, rd gr ed 3Ten S a FIE, erqq5i¥T qiq5{ TftFT a; rm quidr,qHfirm%igrthqan7"" `fi"",qdi}HrmiFTqRqgT,`fiFenthqFoqmdr7givxpTgiv,fir chap,.."" (a) ca]raq;a;edtfrFFT3TanRE3qndfithfanq{q5REfrm I io CCSME2l (04)",,unavailable,language,Language,Hindi and General Language,"Grammar, comprehension, translation, precis",medium,default_estimate,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,117,language::hindi and general language::paper_label,paper_label,transparent_keyword_rules,0.645,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Hindi Language and Literature",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Hindi Language and Literature.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_eaf9cb45ee07dee5_civil-services-main-exam-2021-advt-no-01-2021-hindi-language-and-literature.pdf,extracted,pypdf_text_regex,
q_0fc7c1156e5bdb99,src_3b8ef9a44b68707d,JPSC,Jharkhand,2021,Mains,Ho Language and Literature,2,"rfutq:FT3RE: (iF) adrHTRIfa: qft`rm 3ffi I adsHTRI\rfufafinin: 7 (tF) afaThatggiFfaxpfa: ffuq}fELfaTth: 7 iH,I/arm (TT) adrantfrm-atq}3T: ftfhaatq}fa: 7 (a) inq}fa: anEN: tit fhafaEHin (ii) gf±ffl35 tfii> astTFTt€: a (iv) ffl tfiETrmch: a'qTg tv> rfudinrd: tvi> rfudrap tviit 3ft'3T: t}frfu FT tviii>ch-chaifa@: tix> qrfu oftis ffl'as (x) fa5ffi CCSME21 (05) (2 x 10 -20) ]11111111111111111111111111111",,unavailable,language,Language,Hindi and General Language,"Grammar, comprehension, translation, precis",medium,long_question,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,117,language::hindi and general language::paper_label,paper_label,transparent_keyword_rules,0.667,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Ho Language and Literature",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Ho Language and Literature.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_3b8ef9a44b68707d_civil-services-main-exam-2021-advt-no-01-2021-ho-language-and-literature.pdf,extracted,pypdf_text_regex,
q_14be294b73a5844c,src_3b8ef9a44b68707d,JPSC,Jharkhand,2021,Mains,Ho Language and Literature,3,"rfufa:FT3ffi: (tF) an dr ia TTEZTq5TFtaHTRIfa: ffro ian dr ch 7 rfu 05 (PII) Marks ds (2 x 10 - 20) tH> arfufa: ffrofcadriF]T 3 iFTt/3Trm in fa: @3FT-a3FT 3ffi: (TT) ""g{ a: aF a; ca iaraii{ i giv: a giv ""g5=aT fa g5=en' I ift: air`5FT' I (q) Tinffltadsait: "" aIrrd:tTrmriTfrchffl iaaetF:qqrfe in ti' ffl'q an Hhadrfifeapi",,unavailable,language,Language,Hindi and General Language,"Grammar, comprehension, translation, precis",medium,long_question,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,117,language::hindi and general language::paper_label,paper_label,transparent_keyword_rules,0.667,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Ho Language and Literature",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Ho Language and Literature.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_3b8ef9a44b68707d_civil-services-main-exam-2021-advt-no-01-2021-ho-language-and-literature.pdf,extracted,pypdf_text_regex,
q_85d0f0ce48e90847,src_3b8ef9a44b68707d,JPSC,Jharkhand,2021,Mains,Ho Language and Literature,4,"rfufa:FT3ffi: (5) a3qqraHTtefa: ifrofrmdr 7 tE> eddrfife: ffi 3ffi I iFTR/3rm info: +SIT-a3FT 3ffi I tTT) FT: titqf±in faesqif±in tiTfi±TenasTifei (q) rfuftgrinthch i5IrinFTch fad.:I afi: th: FTq 3wh 37in I CCSME21 (05) (2 x 10 = 20) P.T.0. illllllllllll""llllllllllIIIl RE-8 ffl ffi gtia fa: FT 3RI : tffij adiHTtrfa: fkefafintr 7 tE> afke t]izq5> rfufa: ffrofafintr 7 05 a,II) Marks ds (5 x 7 = 35) (TT) qFffagiviaffa ahangaftFdasHftdE (grlT `]i7T) fa: "" 3ffi I (a) 5qa ha fa fife ""€zT a€TTTenaTen"" wh` faihaqTTl ifa aha 3gra5T 7 t5> Pefaefiniffi: awhtiafhatrin: 7 (a) dr aTa ut fife ftgrftaEdPrEfffi""q}ffa ahaa€T 3 (i§) aHTRItngTenftfflj}tq: fEL""iair: 7 rfu fa: FT 3ffi : (5> ritapfaatg{aa]: 7 irfa: ffroffrorith: 7 tH> fan E{: a fffi g 3Tffl3It IgqT 7 tmTq i fRE tr an ir 7 iFTR/3rm (TT) a rfu fa ch fafin aatin 7 fuqE arfu fin-¥q}qHq5aa] tq> ft5§-TfiE5ts fife: fiqE q5iF 5an 3ffi I (2 x 10 -20) arm`3T5ngFT:""infiiFmedi@i5Twhndrfu@qg3TRTEesTth%fisagifawh ifl tieT TTI 3wh qgaT S I 3H* ed ed ifr rfu iFT ffro a I qg mfl chTF a qq 3]a;T rfu Hca a I EFS fie 3Tq¥qiF i fS gq nd rfu fi di fin i a I ti nd rfu ch HcawhiFT3iqiH5{]Trfu,enflEqrfu5Ied¥i 3Effl (Hit) a 3ha 3TrtFT : fa ftIr i fra i rfu at ri ri: I fra fa: in-qgT a qg rfu zq§ qfi in I fiftIrtfhaftErital:3T83rfu€in-qgTi]FTqFT3T83]:iEdsiFT'rfui affi zq5T wh ]m i ha ri i]aT a5T wi g5 id a5 ri I in fry i in-zq5T rfu iFq ire €gqT q}, ia th fa i*grT q]q5] frfu iffl. fa ch in a] 3RETch a5'q Sthinri1thchife*SqETgrTriaFT5}-aFTchafrach3Tench=!qTi CCSME21 (05) (20) (20)",,unavailable,language,Language,Hindi and General Language,"Grammar, comprehension, translation, precis",hard,long_mains_prompt,static,default_static_absence_of_current_signal,general,no_state_or_national_keyword,true,117,language::hindi and general language::paper_label,paper_label,transparent_keyword_rules,0.675,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Ho Language and Literature",https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Ho Language and Literature.pdf&submit=Click+Here+To+Download,/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_3b8ef9a44b68707d_civil-services-main-exam-2021-advt-no-01-2021-ho-language-and-literature.pdf,extracted,pypdf_text_regex,
q_588e2a255374d4fd,src_c1aa02397411741f,JPSC,Jharkhand,2021,Mains,"Indian Constitution and Polity, Public Administration and Good Governance",6,Which Bill comes under the exclusivejurisdiction ofLok sabha? (a) MoneyBill (b) FinanceBill (c) ConstitutionAmendmentBill (d) Noneofthese qinafifeq{rfunfflHFat5iBa%7 (a) qTfaaffi (b) faiTiife tc] riffrodwhfuappi];. td> ifiatiFT5 17 (PIV) Marks ds,,unavailable,core_general_studies,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",easy,which,static,default_static_absence_of_current_signal,national,constitution,true,38,polity and governance::constitution::constitution,constitution,transparent_keyword_rules,0.758,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Indian Constitution and Polity, Public Administration and Good Governance","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Indian Constitution and Polity, Public Administration and Good Governance.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_c1aa02397411741f_civil-services-main-exam-2021-advt-no-01-2021-indian-constitution-and-polity-public-administration-and-good-governance.pdf,extracted,pypdf_text_regex,
q_9f83477cbb293dbd,src_c1aa02397411741f,JPSC,Jharkhand,2021,Mains,"Indian Constitution and Polity, Public Administration and Good Governance",7,"Which state among the following has not bi-cameral legislature? (a) Andhra pradesh (b) Uttar pradesh (c) Orissa (d) Maharashtra fiTffiffifiaiaFq{[qtifgiviaFTrftwTS€7 (a) 3FTTapqtr (b) 3fflrfu (c) giv , (d) FEIIT¥",,unavailable,core_general_studies,Polity and Governance,Public Administration,"Governance, transparency, accountability, commissions",easy,which,static,default_static_absence_of_current_signal,other_state_specific,uttar pradesh,true,15,polity and governance::public administration::governance,governance,transparent_keyword_rules,0.748,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Indian Constitution and Polity, Public Administration and Good Governance","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Indian Constitution and Polity, Public Administration and Good Governance.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_c1aa02397411741f_civil-services-main-exam-2021-advt-no-01-2021-indian-constitution-and-polity-public-administration-and-good-governance.pdf,extracted,pypdf_text_regex,
q_9e3941294ef220bc,src_c1aa02397411741f,JPSC,Jharkhand,2021,Mains,"Indian Constitution and Polity, Public Administration and Good Governance",8,"By which Constitutional Amendment, Tenth Schedule (X : Schedule) has been incorporated into the Constitution of India ? {:i ::tnhd::eenndd:eenntt {:} :::: A:::::::: ffuriffrodriqugT{T`rfuanmfidier5givqh*maT7 (a) 24en®drfu (b) 42iFT+rfu (c) 52FT.dwh (d) 73ffl+th",,unavailable,core_general_studies,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",easy,which,static,default_static_absence_of_current_signal,national,india,true,38,polity and governance::constitution::constitution,constitution,transparent_keyword_rules,0.78,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Indian Constitution and Polity, Public Administration and Good Governance","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Indian Constitution and Polity, Public Administration and Good Governance.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_c1aa02397411741f_civil-services-main-exam-2021-advt-no-01-2021-indian-constitution-and-polity-public-administration-and-good-governance.pdf,extracted,pypdf_text_regex,
q_4294945146328685,src_c1aa02397411741f,JPSC,Jharkhand,2021,Mains,"Indian Constitution and Polity, Public Administration and Good Governance",9,"How many times has the financial emergency been declared in India so far? (a) Never ` (b) Once (c) Twice (d) Fourtimes qi{aEanasfiFan""farfuarmTfaeENi}Tis? (a) diT5 (b) F"" (c) ,a"" (d) """" CCSME21 (17) P.T.O. I lllmlllrmmlllllllllll 4 10. 17 (PIV) Marks ds 91St Constitutional Amendment Act of the Constitution of India is related with which of the below mentioned subject ? (a) Citizenship (b) Anti-Defection (c) Social welfare (d) Secularism rfuthffl9iafththerfthfiTffiiantiifufhaaHrfu%7 (a) TTTTftq5ffl (b) EEHEF (c) HrmiFanT (d) ut-fidffltTT",,unavailable,core_general_studies,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",medium,how,static,default_static_absence_of_current_signal,national,india,true,38,polity and governance::constitution::constitution,constitution,transparent_keyword_rules,0.795,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Indian Constitution and Polity, Public Administration and Good Governance","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Indian Constitution and Polity, Public Administration and Good Governance.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_c1aa02397411741f_civil-services-main-exam-2021-advt-no-01-2021-indian-constitution-and-polity-public-administration-and-good-governance.pdf,extracted,pypdf_text_regex,
q_3c2257d7f2e5be46,src_c1aa02397411741f,JPSC,Jharkhand,2021,Mains,"Indian Constitution and Polity, Public Administration and Good Governance",11,"Which of the following fundamental right is also knoun to have incorporated a ""Necessary Evil"" of the Constitution of India ? (a) Protection of certain rights regarding freedom,of speech, etc. (b) Protection in respect of conviction for offences. (c) Protection oflife and personal liberty. (d) Protection against arrest and detentions in certain case. faFrfREaaqhaaT@ihaeriinq}ma*riftrTFTfi""ena¥q5ed""qfrrfued a5 fan th rm in a ? (a) an@edm 3rfeSch¥5;5 tiiunfflwicaDT I tb> armfia;faqaea;riatTtidrqu I (c) rfu3itaTfinedflFT I td> 95 ""i:]Iffi fi ffFTRE ed{ RE a; ifro ckFTT I",,unavailable,core_general_studies,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",easy,which,static,default_static_absence_of_current_signal,national,india,true,38,polity and governance::constitution::constitution,constitution,transparent_keyword_rules,0.758,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Indian Constitution and Polity, Public Administration and Good Governance","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Indian Constitution and Polity, Public Administration and Good Governance.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_c1aa02397411741f_civil-services-main-exam-2021-advt-no-01-2021-indian-constitution-and-polity-public-administration-and-good-governance.pdf,extracted,pypdf_text_regex,
q_50dd7a221617fc06,src_c1aa02397411741f,JPSC,Jharkhand,2021,Mains,"Indian Constitution and Polity, Public Administration and Good Governance",12,"Preamble of the Indian Constitution is based on which of the following documents/laws ? (a) ' Nehru Report (b) Objectives Resolution (c) Government oflndiaAct,1935 (d) IndianlndependenceAct,1947 qTrfudffroiai;iqiq]TfiT±fiaffuqwh/iFTp""3rfu%7 (a) aE5ftilE (b) 3faTca"" (c) rmtTRTtlich, 1935 (d) `TTrfurfuerfun, 1947 CCSME21 (17) ll lllillll llilll I illl lil I lll Ill 5 I 7 (PIV) Marks",,unavailable,core_general_studies,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",easy,which,current_affairs,keyword,national,india,true,38,polity and governance::constitution::constitution,constitution,transparent_keyword_rules,0.807,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Indian Constitution and Polity, Public Administration and Good Governance","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Indian Constitution and Polity, Public Administration and Good Governance.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_c1aa02397411741f_civil-services-main-exam-2021-advt-no-01-2021-indian-constitution-and-polity-public-administration-and-good-governance.pdf,extracted,pypdf_text_regex,
q_9d3573889167f35d,src_c1aa02397411741f,JPSC,Jharkhand,2021,Mains,"Indian Constitution and Polity, Public Administration and Good Governance",13,"which of the following provisions of the Constitution did not come into force on November 26,1949 ? (a) Provisions relating to citizenship (b) Provisions relating to elections (c) Fundamental rights (d) None of the above th*fi±fiathenrmtm26]i]q{,1g49q}al]Lif5enen? (a) FTrftrmariRErmm (b) g]iqarijfhamaqi] tc> Tiferfu td> rfeSaatq5",,unavailable,core_general_studies,Polity and Governance,Constitution,"Preamble, fundamental rights, DPSP, amendments",easy,which,static,default_static_absence_of_current_signal,national,constitution,true,38,polity and governance::constitution::constitution,constitution,transparent_keyword_rules,0.78,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Indian Constitution and Polity, Public Administration and Good Governance","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Indian Constitution and Polity, Public Administration and Good Governance.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_c1aa02397411741f_civil-services-main-exam-2021-advt-no-01-2021-indian-constitution-and-polity-public-administration-and-good-governance.pdf,extracted,pypdf_text_regex,
q_eaca4ac199cd3581,src_c1aa02397411741f,JPSC,Jharkhand,2021,Mains,"Indian Constitution and Polity, Public Administration and Good Governance",14,"Which of the following appoints the Chairman and Members of the State Administrative Tri.bunals (SATs) ? (a) Parliament (b) President (c) Governor (d) PrimeMinister I fiTalREfiathliap""TEfroFETffro$3Tqer3fiqediftfrgf*qRE€,i taj rfe tb) urn (c) ITffllF (d) REwifl",,unavailable,core_general_studies,Polity and Governance,Union and State Government,"Parliament, president, governor, legislature, judiciary",easy,which,static,default_static_absence_of_current_signal,national,parliament,true,8,polity and governance::union and state government::parliament,parliament,transparent_keyword_rules,0.758,"CIVIL SERVICES MAIN EXAM-2021, ADVT. NO. 01/2021 - Indian Constitution and Polity, Public Administration and Good Governance","https://www.jpsc.gov.in/sam_question_paper.php?exam_name=18&subject=Indian Constitution and Polity, Public Administration and Good Governance.pdf&submit=Click+Here+To+Download",/Users/vishal/Documents/New project/data/raw/pdfs/jpsc_src_c1aa02397411741f_civil-services-main-exam-2021-advt-no-01-2021-indian-constitution-and-polity-public-administration-and-good-governance.pdf,extracted,pypdf_text_regex,
