question_id,source_id,exam,state,year,stage,paper,question_number,question_text,option_a,option_b,option_c,option_d,source_title,source_url,local_file,extraction_status,extraction_method,quality_flags,notes
q_e7f49ec856dd60d5,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,1,uj 1i {II I1TE i ir 8 Evaluate the effects of globalization on industrial development in India.,,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_8974ca7332addb74,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,2,"k1I RC ukIl11 i 2017TftT, c*Jfl'4 c1 Tc b1 )Ill 8 Describe the targets of energy generation through renewable energy sources in accordance with National Energy Policy 2017 drafted by NITI Aayog. 55/General Studies 1 P.T.O. ISRO-55 11111111 111111 11111 11111 III 11111 11111111 3. '11 icicf 1lci1 11i&1' MctiI .II1L1 I Throw light on the 'Pursuit of Sustainable Development Goals (SDGs) in India'.",,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_f6cebf9188575703,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,4,ii.i11 rchiH w-1(SAMPADA)i*ii cfl*? ii rk 8 What is Pradhanmantri Kisan Sampada (SAMPADA) Yojana? Mention its objectives and provisions.,,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_f4efac4aa947eca6,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,5,icfli pI 'dct-flc1 1ii' i It 1*n ft I 8 What is meant by 'Technology Mission' in Indian agriculture ? Discuss its objectives. 6. 8 What is Cyber Security Science? Mention its importance. 7. 8 Discuss the fields in which the application of biotechnology are being done. 8. • 31 4UJfl[ R 8 Discuss the corrective strategies needed to win the Left Wing Extremism (LWE) doctrine affected citizens back into the mainstream of social and economic growth.,,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_33515ecce98b7f49,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,9,WI I 8 Elaborate on the 'National Defence Council' of India.,,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_235fdef45df01e05,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,10,iLtfLtft. 8 What is the Public Private Partnership Model in defence? 55/General Studies 2 I lilllll 111111 11111 11111 III 1111111111111 I SR 0-55 • - r/Section - B,,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_d1a70b8290634edb,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,11,"tTtl 12 Examine the major provisions of U. P. Skill Development Mission. Mention the status of its implementation. 12. "" 3Tr i1ct,R1 cti4.i ' i 1~u1ufl rr( I 12 Write a note on ""Problem of Equilibrium between Economic Development and Carbon Emission"".",,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_169c516b8bca12d7,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,13,"l T3T1T, 2013 I r iif t 3lc11cbdI *, W1lV, I 12 Discuss the provisions of National Food Security Act, 2013. What reforms are required to strengthen the food security? Explain.",,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_a3e1993a04ee30aa,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,14,"c11 1 lT& 31T1 rTT 'I ciIc 12 ""Micro, Small and Medium Enterprises (MSMEs) are the drivers of economic growth and employment proliferation in India"". Examine this statement.",,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_465c435a56d84c0d,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,15,ii~i Trf1e 1ti r - T iwmiciif c41j rii 12 Explain the inter-regional disparities in economic development of Uttar Pradesh and discuss the factors acting as obstacles in the development of backward regions.,,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_3216846d5fae3471,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,16,"u1FIctl ii'ii 94HH 3Th q4Ict.1 'ifg (TIFAC) 1T *, ci '*1II 1c1l I 3T1. t. 2020 cict 3iiiicfl Itr'r I 12 What is TIFAC (Technology Information Forecasting and Assessment Council), give its mandate. Enlist the upcoming technologies in India by 2020 in IT. sector. 55/General Studies 3 P.T.O. ISRO-55 tI 1111 17: i'tFJc 4H 1I1 2035 rr , 12 Mention the earmarked fields, aim and special powers provided to Indian citizens in Technology Vision Document 2035.",,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_e6e911575497d9d2,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,18,"cflcui ul 4t -flrciuit [zic-fl Rflv, I 12 Discuss the challenges of National Security in the age of Globalization.",,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_9790a767f06418fb,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,19,"UT fT *1.1c 3-HYI MiTT c4) IHi f'lr I 12 Discuss the disaster management in India at the Centre, State and District levels.",,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_84c5c0bc186083d6,src_uppsc_1e8565cc98c85b33,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-III,20,c4cIHH ITtZT -1 T1T r1 11ThT HE{T1T 1~L Ufl 12 Write a note on the challenges and their solutions for Law and Order in Uttar Pradesh at the present time. 5ILe:1eraI Studies 4,,,,,PCS (M) EXAM 2019 (55/GENERAL STUDIES - III),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCal0piTPIG92G,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_e54115df0d4779b5_pcs-m-exam-2019-55-general-studies-iii.pdf,extracted,pdf_extracted,,
q_db87e25f73886af0,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,2,I41 frf T13 11ch cbt FI14d Define the ethical concerns in Government and Private Institutions.,,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_87f62d6943aa0be7,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,3,"iiii tc4Pl T j1Pic, 3TE1T cJ ? 3lc1*1lci-lcb { ,ii G)II I 8 What is the philosophical basis of probity in the governance? Discuss critically.",,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_624dc07256d99a76,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,4,ich i1ic 1ilI4 TtTuT I 8 Examine the ethical and social ideas of Gandhi. . rr rHrr1 I 8 (3f) 3.clklclll () TT1 (ft) ii+-i Evaluate the relevance of the following in the context of civil service: (a) Conscience (b) Spirit of service (c) Discipline.,,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_b8afc3d2ace805ec,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,6,"g11 44l Lc ull Trt?ft% "" w ç cG ii I 8 ""Public service is recognised on the basis of tolerance and compassion towards the weaker section of the society."" Explain the values of tolerance and compassion in this context. 7. 34T 1chI4 c4 1*ii I 8 Discuss the functions of the attitude. 8. 8 Differentiate between the following () &c I (a) Attitude and value. () fijjr c4 H1 I (b) Attitude and opinion. 56/General Studies 2 I Iii!!iI ii!I ii iii! ii! 11111 11111111 is R 0-56 p, ""11 I l""°ftL11 I 8 ""Effective administration requires dedication towards Public Service."" Explain.",,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_b681495a8d7b8162,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,10,"cbII1Tt1 8 (i) i-i-i fT 'iii .i* I (ii) 11?1 cllcttilcl 3TRT 1T kc1I * I (iii) T5R fictici1 R 'ETt cclftd c4 c4( if (iv) I (v) Efi3ffl UII C I tu1 Recently you have taken charge as the head of a government organisation. On the very first day in your office, you observe that the organisation is crippled with many irregularities such as (i) The staff is not punctual. (ii) The staff waste their time in unnecessary talks. (iii) Speedy action is not taken on public grievances. (iv) There is rampant corruption at every level in the organisation. (v) The quality of the services provided by the organisation is very poor. How would you inspire your staff so that the above deficiencies of the organisation get removed? Discuss. — a/Section — B 11. 41Piii 1c4 {1chc1T i rn -flIIft;Th cbI 12 Differentiate between ethics and morality and explain the determinants of ethical actions. 56/General Studies 3 P.T.O. ISRO-56 lIIIlt 11111! II 11111 lii IIII liii IIi 12. "" iU. cii 31IctRcflc1 Yc1 c Rcitcfl) * I"" J-lci T 3Icñ1-1lc4-1ct 1.P1jT ' I 12 ""Kant's ethics is formalist and rigorist."" Critically examine this view and evaluate the importance of Kantian ethical principles in moral life. 13. 9tE c1c+1RI dIH'1I 4) il ccIl th TF3 cG1 °i&i cuIi I ct1I 3ciIjcHl iic* fl ? 1*it I 12 Explain the ethical dilemmas faced by the public servants. Will conscience be helpful in their solution ? Discuss.",,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_97c62942640ce538,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,14,NI& 4) -flf1 cti ? ui ' lc r 31R ct'1I cIH tiif ? ° 1I&I I 12 What are the challenges of corruption ? What steps should be taken according to you to prevent them from the society? Explain.,,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_6dc2ae690302b393,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,15,"ct)ul IIR1 11-HIich l3f c, -nr iui, -ii l31II-I * r -ii, i, -ni *, r& k *; tm-i 1c1dI * r -cl1 3PT TEt c) 3f1T?T 4c1 fc'iil 1IW1 * I I I'",,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_0cb1d34ab8d516fd,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,1,ctI lid3 1khR 4I fii ri1?,,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_ffff5c3b97bfe9d6,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,2,"ctI lII!cl c cI'i E 'if ? 3) ? 4) 1 SFI 3f-lIc4 '4c1 ci -II ii1 I fi-ii c1c)f1 I 12 56/General Studies 4 I IIIIII IllII 11111 11111 III 1011 I 11111 ISRO-56 Case: Nishant is a socially sensitive, socialist, intellectual and professor. Through his articles, speeches and media, he raises the voices of labourers, minorities, downtroddens, women and tribals. A party keeps him in its think tank. In this sequence once he calls the members of civil society, intellectuals, politicians and officers to get their children admitted in the government schools. In the season of admissions, the elite schools are highly criticised for their criteria and its impact on education and Nishant also joins in these criticism; meanwhile it comes out that Nishant himself is trying to get his child admitted in an elite school. People condemn this attitude of Nishant and say that his 'action and words are mismatched'. Question therefore is",,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_981d1516aec086a0,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,1,Should Nishant get his child admitted in the government school?,,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_46dc556ececeb8a5,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,2,Should Nishant leave his intellectual discourses?,,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_f05244f304d1481c,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,3,Should he call his party followers in his favour?,,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_e3bba936b0ff9026,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,4,Or should he try to get the admission of his child in the elite school? Discuss.,,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_96adcdcc85f1bac6,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,16,"i-i c11 31TfT 11FcicI,1 rc1Ilc4Icb icH 41 1i-ii I 12 Explain the importance of persuasive communication to change the attitudes of the masses.",,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_55f1a49c04d4be59,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,17,"I-c-1 -i%, HlHIr ft1 I"" cl 31RUII i1T 3II4 t i 12 ""In essence emotional intelligence is not a theoretical concept but a multidimensional social skill."" Explain the concept and dimensions of emotional intelligence in the context of the statement. 56/General Studies 5 P.T.O. ISRO-56 IlJIl IiII 1111 III I IlilMill",,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_c979ba897b72ad28,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,18,"ri '1c1I r -.1rr1 cgl R1IIcc1l 'E IHl 14 \cc.1 cfl1:i: 12 (3) cPi () PP4TiT () cIcii () —ciiiU I Discuss and evaluate the relevance of the following in the context of the civil service: 19. ""ir 3Tt1 1lulIH el "" {-t TfT 1-i1ui it4t chR4, c °lsit c1 j1i c1r I 12 ""Attitudes are the result of our experiences."" Explain and evaluate the factors responsible for attitude formation in the context of this statement.",Integrity,Impartiality,Objectivity,Non-partisanship.,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_3e9e6ab7cea1351f,src_uppsc_1a87cf793b06e496,UPPSC,Uttar Pradesh,2019,Mains,GENERAL STUDIES-IV,20,"lc*Ff iii 3T ' il 3-c14d Vcb 3-1Ic.1 I1ciJl c4jf1 * n SfZ 1R &* ET13TI iiv ciclt icid *, - i * 3-ll1lct 1t 1c1 iI 'T ct4 uufj 1{l cfl*l r , TTtT, cic1c1 PIU14I I I T11 * I frf i i 12 56/General Studies 6 I 1111111 111111 11111 11111 III III ISRO-56 ,, A Public Information Officer has received an application under 'Right To Information (RTI) Act'. After gathering the required information, he finds that the informations pertain to some of the decisions taken by him, which were not totally correct. Some other employees were also a party to these decisions. Disclosure of the informations may lead towards disciplinary action against him and his other colleagues including probable punishment. Non-disclosure of information or partial disclosure of information may result to less or no punishment. The Public Information Officer is an honest and conscientious person but the particular decision regarding which an application under the RTI Act was lodged was a wrong decision. The officer comes to you for your advice under the above conditions what will be your advice to the officer? Explain logically. 56/General Studies 7 p. wc 'I - r * - • : - -",,,,,PCS (M) EXAM 2019 (56/GENERAL STUDIES - IV),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagm3w4w1qDKCapYPfmb4Ecgw,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_82c7d7559ec190d7_pcs-m-exam-2019-56-general-studies-iv.pdf,extracted,pdf_extracted,,
q_b6aa879bac928f3e,src_uppsc_28d426c2c265eaf9,UPPSC,Uttar Pradesh,2020,Mains,GENERAL HINDI,1,"Hrrdd A4I-P.\ccb rr -n 1R 1liiqJi* 4i ft i, iid) n * nr * i dt *t?1 , ii* ? lrI *ftT 4T 1.cH qi ITtH* I1Hic T— U HI! I* Ii Icrr1i;:r c4cfl* I iii1 H4tHIc.II d) *rhfl I 1ctI iIt143Th 1c4I H4 Hc4I 3 '4Il4 i id1* I r c1 3ir: iPt 3Th cnJsi,1t 51/General Hindi 1 P.T.0. p PSL - 51/20 - tiO&c, i-u1ri, ic1u131 f~1cE 3ThcIuI, l ;ifl'i 31 itt 1b MI T dIc4-1t 3TTh RI fHII 1II I —I r ii i * i 1t i.i i - IQ*, mf T Itcc ici - -iThR1 f 'tR I () i'iii T rr 5 () 5 (VT) iwi tjr1 Ifj1E o gqj ir1 20 2. -1rr(d 1IiI 't IHk.$R 3rIk I • ;i 1I1•1I * f -ni T'1 t I4I *; iii .ib 3r%1 i i1 ft JctiU nii IIA 31 ri *, ict-f 'tIc11 I TT T T, * - sct. q , çft * T t tc1: of -i * 31ET ii (c1l I T1 c1 c1I *i c1I.1 lT131: i4 icfl* 4 -w-ii1ict frci-t (5) () cf 11-TR R tT 1cI-Ii I 5 (VT) 'liIT ur11i, I 51/General Hindi 2 20 4 PSL - 51/ 20",,,,,PCS (M) EXAM 2020 (51/GENERAL HINDI),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagnIM5HltnG2o8M1Sdb2Rgye,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_7fcf8614c244a07c_pcs-m-exam-2020-51-general-hindi.pdf,extracted,pdf_extracted,,
q_e11b21b64b903d32,src_uppsc_28d426c2c265eaf9,UPPSC,Uttar Pradesh,2020,Mains,GENERAL HINDI,3,"(') ci1i 3T11 ?fiiiimi, 11 TT r q Pm cf11 10 () k14l 41 311d ct k*U rIfTTt 10 4. 10 (\c1, TR, , , ftE",,,,,PCS (M) EXAM 2020 (51/GENERAL HINDI),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagnIM5HltnG2o8M1Sdb2Rgye,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_7fcf8614c244a07c_pcs-m-exam-2020-51-general-hindi.pdf,extracted,pdf_extracted,,
q_980c41501cba7782,src_uppsc_28d426c2c265eaf9,UPPSC,Uttar Pradesh,2020,Mains,GENERAL HINDI,5,"() 5 TchI, 3—N•i, 5 T, ,",,,,,PCS (M) EXAM 2020 (51/GENERAL HINDI),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagnIM5HltnG2o8M1Sdb2Rgye,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_7fcf8614c244a07c_pcs-m-exam-2020-51-general-hindi.pdf,extracted,pdf_extracted,,
q_4db75352cacb7cf2,src_uppsc_28d426c2c265eaf9,UPPSC,Uttar Pradesh,2020,Mains,GENERAL HINDI,6,rHr1r(d —Tf1ft4 I 10 (1) TrfT (2) (3) R1 4i (4) (5) ~{I,,,,,PCS (M) EXAM 2020 (51/GENERAL HINDI),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagnIM5HltnG2o8M1Sdb2Rgye,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_7fcf8614c244a07c_pcs-m-exam-2020-51-general-hindi.pdf,extracted,pdf_extracted,,
q_8afd22f6e57930c5,src_uppsc_28d426c2c265eaf9,UPPSC,Uttar Pradesh,2020,Mains,GENERAL HINDI,7,"() S (1) IT If (2) TTT11? (3) (4) (5) () fH mi 5 -i -r-n, , -i 51/General Hindi 3 P.T.0. PSL - 51/20 .",,,,,PCS (M) EXAM 2020 (51/GENERAL HINDI),https://uppsc.up.nic.in/Open_PDF.aspx?I4PnQ0tBagnIM5HltnG2o8M1Sdb2Rgye,/Users/vishal/Documents/New project/data/raw/pdfs/uppsc_src_7fcf8614c244a07c_pcs-m-exam-2020-51-general-hindi.pdf,extracted,pdf_extracted,,
